date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:47:26	71019/71019	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:24%20GMT	https://decorenterprise.com/gypsum-board-false-ceiling/	C:/My%20Web%20Sites/last/decorenterprise.com/gypsum-board-false-ceiling/index.html	(from https://decorenterprise.com/)
23:47:27	54310/54310	---M--	200	added ('OK')	image/webp	date:Wed,%2016%20Oct%202024%2018:20:19%20GMT	https://decorenterprise.com/wp-content/uploads/2024/08/modular_kitchen_in_kolkata.webp	C:/My%20Web%20Sites/last/decorenterprise.com/wp-content/uploads/2024/08/modular_kitchen_in_kolkata.webp	(from https://decorenterprise.com/)
23:47:28	71034/71034	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:26%20GMT	https://decorenterprise.com/hotel-false-ceiling/	C:/My%20Web%20Sites/last/decorenterprise.com/hotel-false-ceiling/index.html	(from https://decorenterprise.com/)
23:47:28	71778/71778	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:26%20GMT	https://decorenterprise.com/gypsum-laminate-grid-false-ceiling/	C:/My%20Web%20Sites/last/decorenterprise.com/gypsum-laminate-grid-false-ceiling/index.html	(from https://decorenterprise.com/)
23:47:28	71449/71449	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:28%20GMT	https://decorenterprise.com/industrial-false-ceiling/	C:/My%20Web%20Sites/last/decorenterprise.com/industrial-false-ceiling/index.html	(from https://decorenterprise.com/)
23:47:29	86244/86244	---M--	200	added ('OK')	image/webp	date:Wed,%2016%20Oct%202024%2015:00:40%20GMT	https://decorenterprise.com/wp-content/uploads/2024/07/electrical_wiring-decor.webp	C:/My%20Web%20Sites/last/decorenterprise.com/wp-content/uploads/2024/07/electrical_wiring-decor.webp	(from https://decorenterprise.com/)
23:47:30	72569/72569	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:29%20GMT	https://decorenterprise.com/metal-false-ceiling-design/	C:/My%20Web%20Sites/last/decorenterprise.com/metal-false-ceiling-design/index.html	(from https://decorenterprise.com/)
23:47:30	72807/72807	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:29%20GMT	https://decorenterprise.com/office-false-ceiling/	C:/My%20Web%20Sites/last/decorenterprise.com/office-false-ceiling/index.html	(from https://decorenterprise.com/)
23:47:31	38920/38920	---M--	200	added ('OK')	image/webp	date:Wed,%2016%20Oct%202024%2012:50:56%20GMT	https://decorenterprise.com/wp-content/uploads/2024/07/best_interior_designer_in_kolkata.webp	C:/My%20Web%20Sites/last/decorenterprise.com/wp-content/uploads/2024/07/best_interior_designer_in_kolkata.webp	(from https://decorenterprise.com/)
23:47:31	71378/71378	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:30%20GMT	https://decorenterprise.com/pop-board-false-ceiling/	C:/My%20Web%20Sites/last/decorenterprise.com/pop-board-false-ceiling/index.html	(from https://decorenterprise.com/)
23:47:32	71616/71616	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:30%20GMT	https://decorenterprise.com/show-room-false-ceiling/	C:/My%20Web%20Sites/last/decorenterprise.com/show-room-false-ceiling/index.html	(from https://decorenterprise.com/)
23:47:33	101402/101402	---M--	200	added ('OK')	image/webp	date:Sun,%2013%20Oct%202024%2008:18:06%20GMT	https://decorenterprise.com/wp-content/uploads/2024/07/Armstrong-False-Ceiling.webp	C:/My%20Web%20Sites/last/decorenterprise.com/wp-content/uploads/2024/07/Armstrong-False-Ceiling.webp	(from https://decorenterprise.com/)
23:47:34	71844/71844	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:32%20GMT	https://decorenterprise.com/hilux-calcium-silicate-false-ceiling-partition/	C:/My%20Web%20Sites/last/decorenterprise.com/hilux-calcium-silicate-false-ceiling-partition/index.html	(from https://decorenterprise.com/)
23:47:34	72886/72886	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:32%20GMT	https://decorenterprise.com/banquet-false-ceiling/	C:/My%20Web%20Sites/last/decorenterprise.com/banquet-false-ceiling/index.html	(from https://decorenterprise.com/)
23:47:34	67923/67923	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:34%20GMT	https://decorenterprise.com/product/	C:/My%20Web%20Sites/last/decorenterprise.com/product/index.html	(from https://decorenterprise.com/)
23:47:35	20776/20776	---M--	200	added ('OK')	image/webp	date:Wed,%2016%20Oct%202024%2012:59:08%20GMT	https://decorenterprise.com/wp-content/uploads/2024/07/gypsum_board_partition.webp	C:/My%20Web%20Sites/last/decorenterprise.com/wp-content/uploads/2024/07/gypsum_board_partition.webp	(from https://decorenterprise.com/)
23:47:35	69372/69372	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:34%20GMT	https://decorenterprise.com/aerolite-calcium-silicate-board/	C:/My%20Web%20Sites/last/decorenterprise.com/aerolite-calcium-silicate-board/index.html	(from https://decorenterprise.com/)
23:47:36	68864/68864	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:35%20GMT	https://decorenterprise.com/gypsum-board-joint-tap/	C:/My%20Web%20Sites/last/decorenterprise.com/gypsum-board-joint-tap/index.html	(from https://decorenterprise.com/)
23:47:36	20240/20240	---M--	200	added ('OK')	image/webp	date:Sun,%2013%20Oct%202024%2008:15:11%20GMT	https://decorenterprise.com/wp-content/uploads/2024/07/gypsum-false-ceiling.webp	C:/My%20Web%20Sites/last/decorenterprise.com/wp-content/uploads/2024/07/gypsum-false-ceiling.webp	(from https://decorenterprise.com/)
23:47:37	67923/67923	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:36%20GMT	https://decorenterprise.com/gypsum-scrow/	C:/My%20Web%20Sites/last/decorenterprise.com/gypsum-scrow/index.html	(from https://decorenterprise.com/)
23:47:37	68907/68907	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:36%20GMT	https://decorenterprise.com/hilex-calcium-silicate-board/	C:/My%20Web%20Sites/last/decorenterprise.com/hilex-calcium-silicate-board/index.html	(from https://decorenterprise.com/)
23:47:38	68773/68773	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:37%20GMT	https://decorenterprise.com/plaster-of-paris/	C:/My%20Web%20Sites/last/decorenterprise.com/plaster-of-paris/index.html	(from https://decorenterprise.com/)
23:47:38	26352/26352	---M--	200	added ('OK')	image/webp	date:Sun,%2013%20Oct%202024%2008:10:35%20GMT	https://decorenterprise.com/wp-content/uploads/2024/07/Gypsum-Cornice-Design.webp	C:/My%20Web%20Sites/last/decorenterprise.com/wp-content/uploads/2024/07/Gypsum-Cornice-Design.webp	(from https://decorenterprise.com/)
23:47:39	68827/68827	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:38%20GMT	https://decorenterprise.com/square-grid-chanel/	C:/My%20Web%20Sites/last/decorenterprise.com/square-grid-chanel/index.html	(from https://decorenterprise.com/)
23:47:39	68832/68832	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:38%20GMT	https://decorenterprise.com/structure-gi-chanel/	C:/My%20Web%20Sites/last/decorenterprise.com/structure-gi-chanel/index.html	(from https://decorenterprise.com/)
23:47:39	7524/7524	---M--	200	added ('OK')	image/webp	date:Wed,%2016%20Oct%202024%2015:04:17%20GMT	https://decorenterprise.com/wp-content/themes/decor/images/discussion_and_planning.webp	C:/My%20Web%20Sites/last/decorenterprise.com/wp-content/themes/decor/images/discussion_and_planning.webp	(from https://decorenterprise.com/)
23:47:40	68846/68846	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:39%20GMT	https://decorenterprise.com/ultra-gypsum-chanel/	C:/My%20Web%20Sites/last/decorenterprise.com/ultra-gypsum-chanel/index.html	(from https://decorenterprise.com/)
23:47:40	68092/68092	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:39%20GMT	https://decorenterprise.com/pvc-false-ceiling-board/	C:/My%20Web%20Sites/last/decorenterprise.com/pvc-false-ceiling-board/index.html	(from https://decorenterprise.com/)
23:47:41	115315/115315	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:40%20GMT	https://decorenterprise.com/gallery/	C:/My%20Web%20Sites/last/decorenterprise.com/gallery/index.html	(from https://decorenterprise.com/)
23:47:41	8384/8384	---M--	200	added ('OK')	image/webp	date:Wed,%2016%20Oct%202024%2015:06:41%20GMT	https://decorenterprise.com/wp-content/themes/decor/images/artwork_design.webp	C:/My%20Web%20Sites/last/decorenterprise.com/wp-content/themes/decor/images/artwork_design.webp	(from https://decorenterprise.com/)
23:47:41	93691/93691	---MCZ	200	added ('OK')	text/html	date:Tue,%2012%20Nov%202024%2018:17:40%20GMT	https://decorenterprise.com/faq/	C:/My%20Web%20Sites/last/decorenterprise.com/faq/index.html	(from https://decorenterprise.com/)
23:47:42	27312/27312	---M--	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2003:26:40%20GMT	https://decorenterprise.com/wp-content/themes/decor/images/hww3.png	C:/My%20Web%20Sites/last/decorenterprise.com/wp-content/themes/decor/images/hww3.png	(from https://decorenterprise.com/)
23:47:42	34864/34864	---M--	200	added ('OK')	image/png	date:Sat,%2027%20Jul%202024%2003:26:40%20GMT	https://decorenterprise.com/wp-content/themes/decor/images/hww4.png	C:/My%20Web%20Sites/last/decorenterprise.com/wp-content/themes/decor/images/hww4.png	(from https://decorenterprise.com/)
